"","YEAR","MIDPOINT","TOTAL","NUM_MATURE","PROP_MATURE","BIN_SIZE"
"2851",2007,47.5,2,0,0,"1mm"
"2852",2007,48.5,2,0,0,"1mm"
"2853",2007,49.5,1,0,0,"1mm"
"2854",2007,50.5,3,0,0,"1mm"
"2855",2007,51.5,4,0,0,"1mm"
"2856",2007,52.5,2,0,0,"1mm"
"2857",2007,53.5,5,0,0,"1mm"
"2858",2007,54.5,3,0,0,"1mm"
"2859",2007,55.5,6,0,0,"1mm"
"2860",2007,56.5,6,3,0.5,"1mm"
"2861",2007,57.5,5,1,0.2,"1mm"
"2862",2007,58.5,6,1,0.166666666666667,"1mm"
"2863",2007,59.5,10,2,0.2,"1mm"
"2864",2007,60.5,19,11,0.578947368421053,"1mm"
"2865",2007,61.5,24,8,0.333333333333333,"1mm"
"2866",2007,62.5,27,4,0.148148148148148,"1mm"
"2867",2007,63.5,35,15,0.428571428571429,"1mm"
"2868",2007,64.5,18,9,0.5,"1mm"
"2869",2007,65.5,27,18,0.666666666666667,"1mm"
"2870",2007,66.5,22,10,0.454545454545455,"1mm"
"2871",2007,67.5,26,17,0.653846153846154,"1mm"
"2872",2007,68.5,26,19,0.730769230769231,"1mm"
"2873",2007,69.5,31,19,0.612903225806452,"1mm"
"2874",2007,70.5,25,14,0.56,"1mm"
"2875",2007,71.5,27,16,0.592592592592593,"1mm"
"2876",2007,72.5,24,8,0.333333333333333,"1mm"
"2877",2007,73.5,23,16,0.695652173913043,"1mm"
"2878",2007,74.5,26,19,0.730769230769231,"1mm"
"2879",2007,75.5,28,13,0.464285714285714,"1mm"
"2880",2007,76.5,22,11,0.5,"1mm"
"2881",2007,77.5,17,10,0.588235294117647,"1mm"
"2882",2007,78.5,21,13,0.619047619047619,"1mm"
"2883",2007,79.5,12,8,0.666666666666667,"1mm"
"2884",2007,80.5,28,13,0.464285714285714,"1mm"
"2885",2007,81.5,23,11,0.478260869565217,"1mm"
"2886",2007,82.5,27,14,0.518518518518518,"1mm"
"2887",2007,83.5,24,17,0.708333333333333,"1mm"
"2888",2007,84.5,31,16,0.516129032258065,"1mm"
"2889",2007,85.5,29,17,0.586206896551724,"1mm"
"2890",2007,86.5,14,11,0.785714285714286,"1mm"
"2891",2007,87.5,23,15,0.652173913043478,"1mm"
"2892",2007,88.5,21,12,0.571428571428571,"1mm"
"2893",2007,89.5,21,12,0.571428571428571,"1mm"
"2894",2007,90.5,20,10,0.5,"1mm"
"2895",2007,91.5,24,14,0.583333333333333,"1mm"
"2896",2007,92.5,18,8,0.444444444444444,"1mm"
"2897",2007,93.5,30,12,0.4,"1mm"
"2898",2007,94.5,20,7,0.35,"1mm"
"2899",2007,95.5,20,10,0.5,"1mm"
"2900",2007,96.5,21,13,0.619047619047619,"1mm"
"2901",2007,97.5,28,17,0.607142857142857,"1mm"
"2902",2007,98.5,27,20,0.740740740740741,"1mm"
"2903",2007,99.5,29,14,0.482758620689655,"1mm"
"2904",2007,100.5,27,20,0.740740740740741,"1mm"
"2905",2007,101.5,34,28,0.823529411764706,"1mm"
"2906",2007,102.5,31,25,0.806451612903226,"1mm"
"2907",2007,103.5,38,35,0.921052631578947,"1mm"
"2908",2007,104.5,35,32,0.914285714285714,"1mm"
"2909",2007,105.5,36,33,0.916666666666667,"1mm"
"2910",2007,106.5,20,16,0.8,"1mm"
"2911",2007,107.5,20,17,0.85,"1mm"
"2912",2007,108.5,27,23,0.851851851851852,"1mm"
"2913",2007,109.5,23,21,0.91304347826087,"1mm"
"2914",2007,110.5,21,20,0.952380952380952,"1mm"
"2915",2007,111.5,22,20,0.909090909090909,"1mm"
"2916",2007,112.5,17,15,0.882352941176471,"1mm"
"2917",2007,113.5,11,10,0.909090909090909,"1mm"
"2918",2007,114.5,11,10,0.909090909090909,"1mm"
"2919",2007,115.5,11,9,0.818181818181818,"1mm"
"2920",2007,116.5,14,14,1,"1mm"
"2921",2007,117.5,4,4,1,"1mm"
"2922",2007,118.5,3,2,0.666666666666667,"1mm"
"2923",2007,119.5,1,1,1,"1mm"
"2924",2007,120.5,3,2,0.666666666666667,"1mm"
"2925",2007,121.5,4,4,1,"1mm"
"2926",2007,123.5,1,1,1,"1mm"
"2927",2007,124.5,2,2,1,"1mm"
"2928",2007,126.5,2,2,1,"1mm"
"2929",2007,128.5,2,2,1,"1mm"
"2930",2007,131.5,1,1,1,"1mm"
"2931",2009,22.5,1,0,0,"1mm"
"2932",2009,25.5,1,0,0,"1mm"
"2933",2009,27.5,1,0,0,"1mm"
"2934",2009,28.5,4,0,0,"1mm"
"2935",2009,29.5,9,0,0,"1mm"
"2936",2009,30.5,7,0,0,"1mm"
"2937",2009,31.5,10,0,0,"1mm"
"2938",2009,32.5,6,0,0,"1mm"
"2939",2009,33.5,7,0,0,"1mm"
"2940",2009,34.5,5,0,0,"1mm"
"2941",2009,35.5,4,0,0,"1mm"
"2942",2009,36.5,2,0,0,"1mm"
"2943",2009,37.5,3,0,0,"1mm"
"2944",2009,38.5,8,0,0,"1mm"
"2945",2009,39.5,8,0,0,"1mm"
"2946",2009,40.5,6,1,0.166666666666667,"1mm"
"2947",2009,41.5,13,0,0,"1mm"
"2948",2009,42.5,9,0,0,"1mm"
"2949",2009,43.5,11,0,0,"1mm"
"2950",2009,44.5,6,0,0,"1mm"
"2951",2009,45.5,6,0,0,"1mm"
"2952",2009,46.5,6,0,0,"1mm"
"2953",2009,47.5,8,0,0,"1mm"
"2954",2009,48.5,7,0,0,"1mm"
"2955",2009,49.5,4,0,0,"1mm"
"2956",2009,50.5,9,1,0.111111111111111,"1mm"
"2957",2009,51.5,2,0,0,"1mm"
"2958",2009,52.5,6,1,0.166666666666667,"1mm"
"2959",2009,53.5,7,2,0.285714285714286,"1mm"
"2960",2009,54.5,6,2,0.333333333333333,"1mm"
"2961",2009,55.5,4,1,0.25,"1mm"
"2962",2009,56.5,8,3,0.375,"1mm"
"2963",2009,57.5,10,2,0.2,"1mm"
"2964",2009,58.5,5,1,0.2,"1mm"
"2965",2009,59.5,13,2,0.153846153846154,"1mm"
"2966",2009,60.5,12,6,0.5,"1mm"
"2967",2009,61.5,10,3,0.3,"1mm"
"2968",2009,62.5,8,5,0.625,"1mm"
"2969",2009,63.5,5,3,0.6,"1mm"
"2970",2009,64.5,9,2,0.222222222222222,"1mm"
"2971",2009,65.5,12,8,0.666666666666667,"1mm"
"2972",2009,66.5,11,6,0.545454545454545,"1mm"
"2973",2009,67.5,10,7,0.7,"1mm"
"2974",2009,68.5,12,3,0.25,"1mm"
"2975",2009,69.5,6,2,0.333333333333333,"1mm"
"2976",2009,70.5,14,8,0.571428571428571,"1mm"
"2977",2009,71.5,13,4,0.307692307692308,"1mm"
"2978",2009,72.5,18,9,0.5,"1mm"
"2979",2009,73.5,9,2,0.222222222222222,"1mm"
"2980",2009,74.5,14,3,0.214285714285714,"1mm"
"2981",2009,75.5,11,5,0.454545454545455,"1mm"
"2982",2009,76.5,19,5,0.263157894736842,"1mm"
"2983",2009,77.5,22,8,0.363636363636364,"1mm"
"2984",2009,78.5,14,0,0,"1mm"
"2985",2009,79.5,25,10,0.4,"1mm"
"2986",2009,80.5,13,5,0.384615384615385,"1mm"
"2987",2009,81.5,12,3,0.25,"1mm"
"2988",2009,82.5,11,4,0.363636363636364,"1mm"
"2989",2009,83.5,9,2,0.222222222222222,"1mm"
"2990",2009,84.5,11,2,0.181818181818182,"1mm"
"2991",2009,85.5,16,3,0.1875,"1mm"
"2992",2009,86.5,14,4,0.285714285714286,"1mm"
"2993",2009,87.5,17,4,0.235294117647059,"1mm"
"2994",2009,88.5,12,3,0.25,"1mm"
"2995",2009,89.5,12,3,0.25,"1mm"
"2996",2009,90.5,13,4,0.307692307692308,"1mm"
"2997",2009,91.5,9,1,0.111111111111111,"1mm"
"2998",2009,92.5,12,1,0.0833333333333333,"1mm"
"2999",2009,93.5,5,3,0.6,"1mm"
"3000",2009,94.5,10,4,0.4,"1mm"
"3001",2009,95.5,10,4,0.4,"1mm"
"3002",2009,96.5,10,4,0.4,"1mm"
"3003",2009,97.5,15,7,0.466666666666667,"1mm"
"3004",2009,98.5,15,8,0.533333333333333,"1mm"
"3005",2009,99.5,16,7,0.4375,"1mm"
"3006",2009,100.5,10,8,0.8,"1mm"
"3007",2009,101.5,6,5,0.833333333333333,"1mm"
"3008",2009,102.5,6,5,0.833333333333333,"1mm"
"3009",2009,103.5,9,7,0.777777777777778,"1mm"
"3010",2009,104.5,12,12,1,"1mm"
"3011",2009,105.5,19,18,0.947368421052632,"1mm"
"3012",2009,106.5,8,7,0.875,"1mm"
"3013",2009,107.5,13,13,1,"1mm"
"3014",2009,108.5,10,10,1,"1mm"
"3015",2009,109.5,14,13,0.928571428571429,"1mm"
"3016",2009,110.5,16,15,0.9375,"1mm"
"3017",2009,111.5,9,8,0.888888888888889,"1mm"
"3018",2009,112.5,14,13,0.928571428571429,"1mm"
"3019",2009,113.5,12,12,1,"1mm"
"3020",2009,114.5,15,15,1,"1mm"
"3021",2009,115.5,16,15,0.9375,"1mm"
"3022",2009,116.5,11,10,0.909090909090909,"1mm"
"3023",2009,117.5,11,11,1,"1mm"
"3024",2009,118.5,7,7,1,"1mm"
"3025",2009,119.5,16,16,1,"1mm"
"3026",2009,120.5,9,7,0.777777777777778,"1mm"
"3027",2009,121.5,15,13,0.866666666666667,"1mm"
"3028",2009,122.5,11,10,0.909090909090909,"1mm"
"3029",2009,123.5,8,8,1,"1mm"
"3030",2009,124.5,7,7,1,"1mm"
"3031",2009,125.5,4,4,1,"1mm"
"3032",2009,126.5,4,4,1,"1mm"
"3033",2009,127.5,6,6,1,"1mm"
"3034",2009,128.5,5,5,1,"1mm"
"3035",2009,129.5,4,4,1,"1mm"
"3036",2009,130.5,5,5,1,"1mm"
"3037",2009,136.5,1,1,1,"1mm"
"3038",2009,142.5,1,0,1,"1mm"
"3039",2009,145.5,1,0,1,"1mm"
"3040",2009,151.5,1,0,1,"1mm"
"3041",2011,21.5,1,0,0,"1mm"
"3042",2011,22.5,1,0,0,"1mm"
"3043",2011,25.5,1,0,0,"1mm"
"3044",2011,27.5,1,0,0,"1mm"
"3045",2011,28.5,1,0,0,"1mm"
"3046",2011,29.5,3,0,0,"1mm"
"3047",2011,30.5,3,0,0,"1mm"
"3048",2011,31.5,2,0,0,"1mm"
"3049",2011,32.5,3,0,0,"1mm"
"3050",2011,33.5,3,0,0,"1mm"
"3051",2011,35.5,1,0,0,"1mm"
"3052",2011,36.5,1,0,0,"1mm"
"3053",2011,37.5,3,0,0,"1mm"
"3054",2011,38.5,1,0,0,"1mm"
"3055",2011,39.5,1,0,0,"1mm"
"3056",2011,40.5,7,0,0,"1mm"
"3057",2011,41.5,5,0,0,"1mm"
"3058",2011,42.5,9,0,0,"1mm"
"3059",2011,43.5,5,0,0,"1mm"
"3060",2011,44.5,11,0,0,"1mm"
"3061",2011,45.5,9,0,0,"1mm"
"3062",2011,46.5,18,0,0,"1mm"
"3063",2011,47.5,8,0,0,"1mm"
"3064",2011,48.5,9,0,0,"1mm"
"3065",2011,49.5,3,0,0,"1mm"
"3066",2011,50.5,11,1,0.0909090909090909,"1mm"
"3067",2011,51.5,6,0,0,"1mm"
"3068",2011,52.5,9,0,0,"1mm"
"3069",2011,53.5,13,1,0.0769230769230769,"1mm"
"3070",2011,54.5,14,1,0.0714285714285714,"1mm"
"3071",2011,55.5,10,2,0.2,"1mm"
"3072",2011,56.5,8,1,0.125,"1mm"
"3073",2011,57.5,16,4,0.25,"1mm"
"3074",2011,58.5,23,1,0.0434782608695652,"1mm"
"3075",2011,59.5,9,2,0.222222222222222,"1mm"
"3076",2011,60.5,19,6,0.315789473684211,"1mm"
"3077",2011,61.5,10,3,0.3,"1mm"
"3078",2011,62.5,8,2,0.25,"1mm"
"3079",2011,63.5,9,3,0.333333333333333,"1mm"
"3080",2011,64.5,8,3,0.375,"1mm"
"3081",2011,65.5,10,1,0.1,"1mm"
"3082",2011,66.5,9,2,0.222222222222222,"1mm"
"3083",2011,67.5,7,4,0.571428571428571,"1mm"
"3084",2011,68.5,8,4,0.5,"1mm"
"3085",2011,69.5,7,2,0.285714285714286,"1mm"
"3086",2011,70.5,10,4,0.4,"1mm"
"3087",2011,71.5,7,2,0.285714285714286,"1mm"
"3088",2011,72.5,10,3,0.3,"1mm"
"3089",2011,73.5,3,1,0.333333333333333,"1mm"
"3090",2011,74.5,5,4,0.8,"1mm"
"3091",2011,75.5,6,5,0.833333333333333,"1mm"
"3092",2011,76.5,8,6,0.75,"1mm"
"3093",2011,77.5,5,1,0.2,"1mm"
"3094",2011,78.5,15,6,0.4,"1mm"
"3095",2011,79.5,6,3,0.5,"1mm"
"3096",2011,80.5,3,1,0.333333333333333,"1mm"
"3097",2011,81.5,6,1,0.166666666666667,"1mm"
"3098",2011,82.5,3,1,0.333333333333333,"1mm"
"3099",2011,83.5,6,2,0.333333333333333,"1mm"
"3100",2011,84.5,4,0,0,"1mm"
"3101",2011,85.5,3,0,0,"1mm"
"3102",2011,86.5,4,1,0.25,"1mm"
"3103",2011,87.5,10,3,0.3,"1mm"
"3104",2011,88.5,3,1,0.333333333333333,"1mm"
"3105",2011,89.5,5,4,0.8,"1mm"
"3106",2011,90.5,6,4,0.666666666666667,"1mm"
"3107",2011,91.5,4,2,0.5,"1mm"
"3108",2011,92.5,7,6,0.857142857142857,"1mm"
"3109",2011,93.5,2,1,0.5,"1mm"
"3110",2011,94.5,10,6,0.6,"1mm"
"3111",2011,95.5,5,5,1,"1mm"
"3112",2011,96.5,5,3,0.6,"1mm"
"3113",2011,97.5,6,6,1,"1mm"
"3114",2011,98.5,10,9,0.9,"1mm"
"3115",2011,99.5,5,4,0.8,"1mm"
"3116",2011,100.5,7,5,0.714285714285714,"1mm"
"3117",2011,101.5,10,10,1,"1mm"
"3118",2011,102.5,5,5,1,"1mm"
"3119",2011,103.5,7,7,1,"1mm"
"3120",2011,104.5,4,4,1,"1mm"
"3121",2011,105.5,5,5,1,"1mm"
"3122",2011,106.5,8,8,1,"1mm"
"3123",2011,107.5,7,7,1,"1mm"
"3124",2011,108.5,4,4,1,"1mm"
"3125",2011,109.5,5,5,1,"1mm"
"3126",2011,110.5,4,4,1,"1mm"
"3127",2011,111.5,4,4,1,"1mm"
"3128",2011,112.5,6,6,1,"1mm"
"3129",2011,113.5,7,6,0.857142857142857,"1mm"
"3130",2011,114.5,6,6,1,"1mm"
"3131",2011,115.5,7,7,1,"1mm"
"3132",2011,116.5,5,5,1,"1mm"
"3133",2011,117.5,4,4,1,"1mm"
"3134",2011,118.5,2,2,1,"1mm"
"3135",2011,119.5,7,7,1,"1mm"
"3136",2011,120.5,3,3,1,"1mm"
"3137",2011,121.5,2,2,1,"1mm"
"3138",2011,122.5,4,4,1,"1mm"
"3139",2011,124.5,3,3,1,"1mm"
"3140",2011,125.5,2,2,1,"1mm"
"3141",2011,126.5,2,2,1,"1mm"
"3142",2011,127.5,4,3,0.75,"1mm"
"3143",2011,128.5,2,2,1,"1mm"
"3144",2011,129.5,1,1,1,"1mm"
"3145",2011,130.5,1,1,1,"1mm"
"3146",2011,131.5,1,1,1,"1mm"
"3147",2011,133.5,1,1,1,"1mm"
"3148",2015,19.5,1,0,0,"1mm"
"3149",2015,20.5,1,0,0,"1mm"
"3150",2015,22.5,3,0,0,"1mm"
"3151",2015,23.5,2,0,0,"1mm"
"3152",2015,24.5,1,0,0,"1mm"
"3153",2015,26.5,2,0,0,"1mm"
"3154",2015,27.5,2,0,0,"1mm"
"3155",2015,28.5,6,0,0,"1mm"
"3156",2015,29.5,3,0,0,"1mm"
"3157",2015,30.5,11,0,0,"1mm"
"3158",2015,31.5,4,0,0,"1mm"
"3159",2015,32.5,6,0,0,"1mm"
"3160",2015,33.5,6,0,0,"1mm"
"3161",2015,34.5,4,0,0,"1mm"
"3162",2015,36.5,2,0,0,"1mm"
"3163",2015,37.5,3,0,0,"1mm"
"3164",2015,38.5,4,0,0,"1mm"
"3165",2015,39.5,4,0,0,"1mm"
"3166",2015,40.5,5,0,0,"1mm"
"3167",2015,41.5,6,0,0,"1mm"
"3168",2015,42.5,4,0,0,"1mm"
"3169",2015,43.5,4,0,0,"1mm"
"3170",2015,44.5,3,0,0,"1mm"
"3171",2015,45.5,7,0,0,"1mm"
"3172",2015,46.5,5,0,0,"1mm"
"3173",2015,47.5,6,0,0,"1mm"
"3174",2015,48.5,3,0,0,"1mm"
"3175",2015,49.5,1,0,0,"1mm"
"3176",2015,50.5,3,0,0,"1mm"
"3177",2015,51.5,5,1,0.2,"1mm"
"3178",2015,52.5,6,1,0.166666666666667,"1mm"
"3179",2015,53.5,5,1,0.2,"1mm"
"3180",2015,54.5,1,0,0,"1mm"
"3181",2015,55.5,4,1,0.25,"1mm"
"3182",2015,56.5,6,1,0.166666666666667,"1mm"
"3183",2015,57.5,4,1,0.25,"1mm"
"3184",2015,58.5,5,2,0.4,"1mm"
"3185",2015,59.5,10,1,0.1,"1mm"
"3186",2015,60.5,15,4,0.266666666666667,"1mm"
"3187",2015,61.5,6,1,0.166666666666667,"1mm"
"3188",2015,62.5,6,3,0.5,"1mm"
"3189",2015,63.5,8,1,0.125,"1mm"
"3190",2015,64.5,8,4,0.5,"1mm"
"3191",2015,65.5,7,2,0.285714285714286,"1mm"
"3192",2015,66.5,8,1,0.125,"1mm"
"3193",2015,67.5,7,2,0.285714285714286,"1mm"
"3194",2015,68.5,5,2,0.4,"1mm"
"3195",2015,69.5,4,1,0.25,"1mm"
"3196",2015,70.5,8,0,0,"1mm"
"3197",2015,71.5,1,0,0,"1mm"
"3198",2015,72.5,7,4,0.571428571428571,"1mm"
"3199",2015,73.5,8,2,0.25,"1mm"
"3200",2015,74.5,7,4,0.571428571428571,"1mm"
"3201",2015,75.5,7,1,0.142857142857143,"1mm"
"3202",2015,76.5,5,4,0.8,"1mm"
"3203",2015,77.5,6,4,0.666666666666667,"1mm"
"3204",2015,78.5,5,1,0.2,"1mm"
"3205",2015,79.5,5,2,0.4,"1mm"
"3206",2015,80.5,7,4,0.571428571428571,"1mm"
"3207",2015,81.5,2,1,0.5,"1mm"
"3208",2015,82.5,6,2,0.333333333333333,"1mm"
"3209",2015,83.5,2,2,1,"1mm"
"3210",2015,84.5,3,1,0.333333333333333,"1mm"
"3211",2015,85.5,6,3,0.5,"1mm"
"3212",2015,86.5,6,2,0.333333333333333,"1mm"
"3213",2015,87.5,5,3,0.6,"1mm"
"3214",2015,88.5,9,2,0.222222222222222,"1mm"
"3215",2015,89.5,9,3,0.333333333333333,"1mm"
"3216",2015,90.5,4,3,0.75,"1mm"
"3217",2015,91.5,7,3,0.428571428571429,"1mm"
"3218",2015,92.5,6,4,0.666666666666667,"1mm"
"3219",2015,93.5,5,2,0.4,"1mm"
"3220",2015,94.5,4,2,0.5,"1mm"
"3221",2015,95.5,3,2,0.666666666666667,"1mm"
"3222",2015,96.5,5,2,0.4,"1mm"
"3223",2015,97.5,8,4,0.5,"1mm"
"3224",2015,98.5,3,2,0.666666666666667,"1mm"
"3225",2015,99.5,7,7,1,"1mm"
"3226",2015,100.5,6,6,1,"1mm"
"3227",2015,101.5,7,7,1,"1mm"
"3228",2015,102.5,2,1,0.5,"1mm"
"3229",2015,103.5,5,5,1,"1mm"
"3230",2015,104.5,4,3,0.75,"1mm"
"3231",2015,105.5,5,5,1,"1mm"
"3232",2015,106.5,6,5,0.833333333333333,"1mm"
"3233",2015,107.5,5,5,1,"1mm"
"3234",2015,108.5,2,2,1,"1mm"
"3235",2015,109.5,11,10,0.909090909090909,"1mm"
"3236",2015,110.5,6,6,1,"1mm"
"3237",2015,111.5,5,5,1,"1mm"
"3238",2015,112.5,1,1,1,"1mm"
"3239",2015,113.5,3,3,1,"1mm"
"3240",2015,114.5,9,9,1,"1mm"
"3241",2015,115.5,1,1,1,"1mm"
"3242",2015,116.5,4,4,1,"1mm"
"3243",2015,117.5,3,3,1,"1mm"
"3244",2015,118.5,6,6,1,"1mm"
"3245",2015,119.5,3,3,1,"1mm"
"3246",2015,120.5,3,3,1,"1mm"
"3247",2015,121.5,7,7,1,"1mm"
"3248",2015,122.5,7,7,1,"1mm"
"3249",2015,123.5,2,2,1,"1mm"
"3250",2015,124.5,1,1,1,"1mm"
"3251",2015,125.5,2,2,1,"1mm"
"3252",2015,126.5,3,3,1,"1mm"
"3253",2015,128.5,1,1,1,"1mm"
"3254",2015,130.5,1,1,1,"1mm"
"3255",2015,132.5,1,1,1,"1mm"
"3256",2015,133.5,2,2,1,"1mm"
"3257",2015,134.5,1,1,1,"1mm"
"3258",2017,26.5,1,0,0,"1mm"
"3259",2017,29.5,2,0,0,"1mm"
"3260",2017,30.5,2,0,0,"1mm"
"3261",2017,31.5,4,0,0,"1mm"
"3262",2017,32.5,3,0,0,"1mm"
"3263",2017,33.5,3,0,0,"1mm"
"3264",2017,34.5,3,0,0,"1mm"
"3265",2017,35.5,1,0,0,"1mm"
"3266",2017,37.5,1,0,0,"1mm"
"3267",2017,38.5,4,0,0,"1mm"
"3268",2017,39.5,3,0,0,"1mm"
"3269",2017,40.5,9,1,0.111111111111111,"1mm"
"3270",2017,41.5,12,0,0,"1mm"
"3271",2017,42.5,22,1,0.0454545454545455,"1mm"
"3272",2017,43.5,20,2,0.1,"1mm"
"3273",2017,44.5,14,0,0,"1mm"
"3274",2017,45.5,22,1,0.0454545454545455,"1mm"
"3275",2017,46.5,25,3,0.12,"1mm"
"3276",2017,47.5,33,7,0.212121212121212,"1mm"
"3277",2017,48.5,21,3,0.142857142857143,"1mm"
"3278",2017,49.5,29,5,0.172413793103448,"1mm"
"3279",2017,50.5,31,9,0.290322580645161,"1mm"
"3280",2017,51.5,23,8,0.347826086956522,"1mm"
"3281",2017,52.5,30,8,0.266666666666667,"1mm"
"3282",2017,53.5,33,16,0.484848484848485,"1mm"
"3283",2017,54.5,28,11,0.392857142857143,"1mm"
"3284",2017,55.5,36,7,0.194444444444444,"1mm"
"3285",2017,56.5,40,14,0.35,"1mm"
"3286",2017,57.5,38,15,0.394736842105263,"1mm"
"3287",2017,58.5,44,19,0.431818181818182,"1mm"
"3288",2017,59.5,34,13,0.382352941176471,"1mm"
"3289",2017,60.5,39,12,0.307692307692308,"1mm"
"3290",2017,61.5,36,18,0.5,"1mm"
"3291",2017,62.5,35,19,0.542857142857143,"1mm"
"3292",2017,63.5,29,11,0.379310344827586,"1mm"
"3293",2017,64.5,20,5,0.25,"1mm"
"3294",2017,65.5,25,10,0.4,"1mm"
"3295",2017,66.5,28,10,0.357142857142857,"1mm"
"3296",2017,67.5,29,8,0.275862068965517,"1mm"
"3297",2017,68.5,20,6,0.3,"1mm"
"3298",2017,69.5,28,15,0.535714285714286,"1mm"
"3299",2017,70.5,20,6,0.3,"1mm"
"3300",2017,71.5,21,12,0.571428571428571,"1mm"
"3301",2017,72.5,20,9,0.45,"1mm"
"3302",2017,73.5,31,14,0.451612903225806,"1mm"
"3303",2017,74.5,23,15,0.652173913043478,"1mm"
"3304",2017,75.5,21,7,0.333333333333333,"1mm"
"3305",2017,76.5,22,11,0.5,"1mm"
"3306",2017,77.5,16,6,0.375,"1mm"
"3307",2017,78.5,20,9,0.45,"1mm"
"3308",2017,79.5,23,14,0.608695652173913,"1mm"
"3309",2017,80.5,23,15,0.652173913043478,"1mm"
"3310",2017,81.5,25,9,0.36,"1mm"
"3311",2017,82.5,20,14,0.7,"1mm"
"3312",2017,83.5,19,6,0.315789473684211,"1mm"
"3313",2017,84.5,15,8,0.533333333333333,"1mm"
"3314",2017,85.5,22,14,0.636363636363636,"1mm"
"3315",2017,86.5,18,11,0.611111111111111,"1mm"
"3316",2017,87.5,18,15,0.833333333333333,"1mm"
"3317",2017,88.5,24,13,0.541666666666667,"1mm"
"3318",2017,89.5,13,9,0.692307692307692,"1mm"
"3319",2017,90.5,24,19,0.791666666666667,"1mm"
"3320",2017,91.5,14,9,0.642857142857143,"1mm"
"3321",2017,92.5,17,13,0.764705882352941,"1mm"
"3322",2017,93.5,21,18,0.857142857142857,"1mm"
"3323",2017,94.5,25,17,0.68,"1mm"
"3324",2017,95.5,22,19,0.863636363636364,"1mm"
"3325",2017,96.5,32,24,0.75,"1mm"
"3326",2017,97.5,26,24,0.923076923076923,"1mm"
"3327",2017,98.5,31,28,0.903225806451613,"1mm"
"3328",2017,99.5,36,31,0.861111111111111,"1mm"
"3329",2017,100.5,35,32,0.914285714285714,"1mm"
"3330",2017,101.5,30,28,0.933333333333333,"1mm"
"3331",2017,102.5,25,24,0.96,"1mm"
"3332",2017,103.5,33,31,0.939393939393939,"1mm"
"3333",2017,104.5,24,20,0.833333333333333,"1mm"
"3334",2017,105.5,31,30,0.967741935483871,"1mm"
"3335",2017,106.5,34,32,0.941176470588235,"1mm"
"3336",2017,107.5,17,17,1,"1mm"
"3337",2017,108.5,29,28,0.96551724137931,"1mm"
"3338",2017,109.5,28,27,0.964285714285714,"1mm"
"3339",2017,110.5,32,31,0.96875,"1mm"
"3340",2017,111.5,25,25,1,"1mm"
"3341",2017,112.5,19,19,1,"1mm"
"3342",2017,113.5,23,23,1,"1mm"
"3343",2017,114.5,16,15,0.9375,"1mm"
"3344",2017,115.5,11,11,1,"1mm"
"3345",2017,116.5,15,15,1,"1mm"
"3346",2017,117.5,9,8,0.888888888888889,"1mm"
"3347",2017,118.5,19,19,1,"1mm"
"3348",2017,119.5,10,10,1,"1mm"
"3349",2017,120.5,7,7,1,"1mm"
"3350",2017,121.5,4,4,1,"1mm"
"3351",2017,122.5,3,3,1,"1mm"
"3352",2017,123.5,4,4,1,"1mm"
"3353",2017,124.5,1,1,1,"1mm"
"3354",2017,125.5,5,5,1,"1mm"
"3355",2017,126.5,3,3,1,"1mm"
"3356",2017,127.5,2,2,1,"1mm"
"3357",2017,128.5,2,2,1,"1mm"
"3358",2017,129.5,2,2,1,"1mm"
"3359",2017,142.5,1,1,1,"1mm"
"3360",2018,23.5,1,0,0,"1mm"
"3361",2018,25.5,4,0,0,"1mm"
"3362",2018,26.5,4,0,0,"1mm"
"3363",2018,27.5,6,0,0,"1mm"
"3364",2018,28.5,7,0,0,"1mm"
"3365",2018,29.5,10,0,0,"1mm"
"3366",2018,30.5,8,1,0,"1mm"
"3367",2018,31.5,6,0,0,"1mm"
"3368",2018,32.5,1,0,0,"1mm"
"3369",2018,33.5,1,0,0,"1mm"
"3370",2018,34.5,2,0,0,"1mm"
"3371",2018,35.5,2,0,0,"1mm"
"3372",2018,36.5,2,0,0,"1mm"
"3373",2018,37.5,1,0,0,"1mm"
"3374",2018,38.5,3,0,0,"1mm"
"3375",2018,39.5,2,0,0,"1mm"
"3376",2018,40.5,8,0,0,"1mm"
"3377",2018,41.5,16,0,0,"1mm"
"3378",2018,42.5,13,0,0,"1mm"
"3379",2018,43.5,13,0,0,"1mm"
"3380",2018,44.5,9,1,0.111111111111111,"1mm"
"3381",2018,45.5,13,1,0.0769230769230769,"1mm"
"3382",2018,46.5,14,1,0.0714285714285714,"1mm"
"3383",2018,47.5,12,1,0.0833333333333333,"1mm"
"3384",2018,48.5,20,2,0.1,"1mm"
"3385",2018,49.5,19,2,0.105263157894737,"1mm"
"3386",2018,50.5,17,3,0.176470588235294,"1mm"
"3387",2018,51.5,29,6,0.206896551724138,"1mm"
"3388",2018,52.5,28,9,0.321428571428571,"1mm"
"3389",2018,53.5,23,6,0.260869565217391,"1mm"
"3390",2018,54.5,23,5,0.217391304347826,"1mm"
"3391",2018,55.5,33,10,0.303030303030303,"1mm"
"3392",2018,56.5,31,14,0.451612903225806,"1mm"
"3393",2018,57.5,35,11,0.314285714285714,"1mm"
"3394",2018,58.5,26,9,0.346153846153846,"1mm"
